session_id	original_session_id
ses-20180315+sample+1	ses-20180315_sample_1
ses-20180315+sample+2	ses-20180315_sample_2
ses-20180315+sample+5	ses-20180315_sample_5
ses-20180315+sample+6	ses-20180315_sample_6
