session_id	original_session_id
ses-20190226+sample+1	ses-20190226_sample_1
ses-20190226+sample+2	ses-20190226_sample_2
ses-20190226+sample+3	ses-20190226_sample_3
ses-20190226+sample+5	ses-20190226_sample_5
ses-20190226+sample+6	ses-20190226_sample_6
ses-20190226+sample+7	ses-20190226_sample_7
ses-20190226+sample+9	ses-20190226_sample_9
