session_id	original_session_id
ses-20180522+sample+1	ses-20180522_sample_1
ses-20180522+sample+2	ses-20180522_sample_2
ses-20180522+sample+3	ses-20180522_sample_3
ses-20180522+sample+4	ses-20180522_sample_4
ses-20180522+sample+5	ses-20180522_sample_5
ses-20180522+sample+6	ses-20180522_sample_6
ses-20180522+sample+7	ses-20180522_sample_7
