session_id	original_session_id
ses-20190925+sample+2	ses-20190925_sample_2
ses-20190925+sample+3	ses-20190925_sample_3
ses-20190925+sample+4	ses-20190925_sample_4
ses-20190925+sample+5	ses-20190925_sample_5
ses-20190925+sample+6	ses-20190925_sample_6
ses-20190925+sample+7	ses-20190925_sample_7
