session_id	original_session_id
ses-20190820+sample+1	ses-20190820_sample_1
ses-20190820+sample+2	ses-20190820_sample_2
ses-20190820+sample+3	ses-20190820_sample_3
ses-20190820+sample+5	ses-20190820_sample_5
ses-20190820+sample+6	ses-20190820_sample_6
