session_id	original_session_id
ses-20190423+sample+1	ses-20190423_sample_1
ses-20190423+sample+10	ses-20190423_sample_10
ses-20190423+sample+3	ses-20190423_sample_3
ses-20190423+sample+5	ses-20190423_sample_5
ses-20190423+sample+7	ses-20190423_sample_7
ses-20190423+sample+8	ses-20190423_sample_8
