session_id	original_session_id
ses-20171207+sample+1	ses-20171207_sample_1
ses-20171207+sample+2	ses-20171207_sample_2
ses-20171207+sample+6	ses-20171207_sample_6
ses-20171207+sample+7	ses-20171207_sample_7
