session_id	original_session_id
ses-20190628+sample+1	ses-20190628_sample_1
ses-20190628+sample+2	ses-20190628_sample_2
ses-20190628+sample+3	ses-20190628_sample_3
ses-20190628+sample+4	ses-20190628_sample_4
ses-20190628+sample+5	ses-20190628_sample_5
ses-20190628+sample+6	ses-20190628_sample_6
ses-20190628+sample+7	ses-20190628_sample_7
