session_id	original_session_id
ses-20190705+sample+1	ses-20190705_sample_1
ses-20190705+sample+3	ses-20190705_sample_3
ses-20190705+sample+4	ses-20190705_sample_4
ses-20190705+sample+5	ses-20190705_sample_5
