session_id	original_session_id
ses-20190515+sample+1	ses-20190515_sample_1
ses-20190515+sample+2	ses-20190515_sample_2
ses-20190515+sample+3	ses-20190515_sample_3
ses-20190515+sample+4	ses-20190515_sample_4
ses-20190515+sample+5	ses-20190515_sample_5
ses-20190515+sample+6	ses-20190515_sample_6
ses-20190515+sample+7	ses-20190515_sample_7
ses-20190515+sample+8	ses-20190515_sample_8
ses-20190515+sample+9	ses-20190515_sample_9
